x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,y_Mauricio,y_Guadalupe,y_Jorgelina,y_NoeliaM,y_José,y_Cristian,y_Federico,y_Alejandro,y_Gabriel,y_Daniel,y_Natalia,y_Gustavo,y_NoeliaR
-1076.3794948370075,-42.650441609204485,-499.66867060746296,-1128.4415248728276,-59.53648621995591,175.53206379210116,-286.9119580973937,-264.33849551436793,506.69963291263315,472.799446346513,-864.9533034340965,848.6470492558681,219.9185331360727,427.64797103489326,184.6448139105713,-368.88574523044116,304.9501143069118,-187.53663238387634,109.94494520760911,-209.25253820416492,342.37561332623864,-263.872144048648,232.00357362030962,-384.39793254297314,260.4659490433283,-101.26998253452189,-8.916304935786872,65.01597899236262,-36.411533789050914,-231.1047231220412,-322.4970835534995,77.65500984975738,89.17127926107851,-198.16995887949616,-168.3137039908923,-417.31706815487723,-188.10920161059346,-21.175593762354573,-40.27366783391484,-9.224959806206272,-177.9719162826287,102.97948910055811,-36.58423028820832,317.04576146464296,71.43675045544359,69.0571542253067,-169.0244022198537,-138.8200289804915,302.6085087377715,198.17719744651635,24.49614732521867,399.30431565647245,-187.59785421114364,16.283272985339085,11.659843917748127,-190.6016380664337,106.27691194802077,30.31429097358245,0.43022492816694546,124.96097074581165,0,0,0,0,0,1,0,0,0,0,0,0,0
-864.6314928191334,39.7077256524031,-26.241248513342104,-1056.7831766883653,-444.60270656701624,768.880953727397,341.186420250153,-271.5972307641363,254.90742293492633,-117.28150874610915,10.716267186655577,396.589843560001,-57.73602416976544,204.17049596315005,-220.15689136756276,-395.41053394864196,168.3793899232074,-420.88399514200876,252.35842254613766,-174.1096687198308,406.8996345914116,-234.73683185095217,70.7631226383243,114.51291456027816,-286.5321871920854,169.1409473619367,229.35175934510272,-47.6146036081313,131.4248816244405,80.82921871585938,76.33894758319275,-335.0500040366603,-193.5435915806626,230.8978896643412,-6.33253511917062,-539.4031080095808,6.013862308619447,56.318143596373886,-186.20695384294402,138.16383722244473,-188.25577877862162,-78.60312037248933,-354.44449892198355,-185.85898569407502,-256.627919244617,338.73468439606523,130.91119111070012,-41.9850351450367,-280.6877231280471,370.57964406675706,-51.004649581759445,152.83169546416784,63.586089907427,117.1481126941237,-376.8594313681304,-98.35559752017866,-66.54263195980975,-122.96023155031712,196.81666044396118,116.00576292761733,0,0,0,0,0,1,0,0,0,0,0,0,0
-493.20247969491345,877.1607862926036,-1355.3311164231181,-1505.9077880126788,-291.9292046499557,874.6774324042021,-520.6177803110814,-4.488225485430367,160.54239482868172,645.6399238106842,-223.22354379834488,284.2518121357453,919.4025383905573,-92.53216369197145,590.4660116943949,155.3232066242011,685.2260092786578,-214.4412097400007,-235.5328006585087,64.45190625250451,148.6452443773956,-467.4771437201352,93.64558596853986,52.80620943066675,208.30719601707062,32.443919352420096,-94.90887045327032,-10.467172088272246,-183.37432343398908,225.62221616327366,356.0904120183332,-194.32074830292404,329.3784368970895,109.50082531194337,-124.26626041267076,-176.82837077723727,-250.8386781483118,-102.69254105882247,14.079200385649681,-133.44366935721192,-334.4883855019832,-291.2027620003238,204.44363936491007,-286.32902819678253,269.57233289738673,-23.536419422022632,196.86053367112842,-8.872502685203736,140.5091460983962,17.025739681732272,-176.0532883236243,-33.35031291885196,-119.20506772256483,147.80607768609724,-68.7361317047729,249.29924553632222,-60.4100825356426,27.985054534130963,-85.21862016064127,-367.5540812268201,0,0,0,0,0,1,0,0,0,0,0,0,0
-799.5315294605828,528.1875064526155,-107.70629477771044,-822.0455722799018,-834.4306019343048,465.8431209275378,97.39569512793948,-371.80226647388275,51.60454060465152,-78.51866015668152,131.1336931278123,787.9470346553184,259.7756549618236,18.647742204031655,31.38614297151951,-491.48715194685667,-189.60511284316732,42.38173956128407,-4.002572699832402,36.88016869095099,201.6886944681865,-295.35499738801457,-177.82376453847888,-165.11463336134995,-320.4546770344292,107.87280367815339,19.962146646226902,-253.25116445649587,-221.1836597014465,256.75799059358,-330.23815137332815,88.18381177058089,55.16917048576677,-257.5139254623233,-20.79514664406802,-302.18655141420123,113.48727834319453,176.88708001372845,105.9065184485175,-227.5497137584078,-2.9367562015599225,270.0064986017162,104.55924574888002,-101.84957892639946,-272.11004242820377,-167.03965742904094,-280.9752043397959,294.74816323391224,115.48917192569834,-150.92043673605488,-183.67736287866023,288.8086468266838,-59.47548057989898,-143.11262268179618,-126.27188207315037,-94.0797576617429,-39.96552540287733,-104.88417477099813,-168.51386650380527,163.53795213892752,0,0,0,0,0,1,0,0,0,0,0,0,0
-893.3058402930105,117.2337765236282,-608.6401012690131,-721.520432829216,-969.5576329433688,609.2572273810586,69.25077868169069,31.050315318851908,112.14799004914481,295.317651344597,-333.43682125988784,642.5235920355108,361.21872037169123,244.74317118531528,130.867504936724,-276.5048061964177,346.8804817319907,-108.21739481123598,27.315009318926673,116.7083763193379,-27.009018524079238,-16.501967295123862,52.59742741459802,-113.02900820062435,-33.623558365494254,27.641340839844343,117.19633941196038,83.23148238270346,-453.6463163463941,253.41930039676473,-100.19285885697333,115.31742004759373,86.6466146729772,109.76601421208889,163.699169318603,-97.00355180588294,75.01514232013868,-23.609838214888658,-167.8911864578268,3.529185234345225,19.58020631840675,123.18475343595142,-157.9981052167954,250.91211760636122,-105.54087930809102,-110.85051432248754,113.08790766146826,121.55156962057897,-85.76913506408208,70.62305527593972,117.55348519479675,94.00956543179696,34.26374768766713,-43.36220936494782,-170.2626222815338,-36.0385594683415,-59.10453793982631,-85.87164215142242,-199.33088567356646,-78.21283238232657,0,0,0,0,0,1,0,0,0,0,0,0,0
-784.4988286854862,511.09395017105356,-744.9589054267925,-885.3980132869207,-1025.6064362627742,973.936399181942,299.62346047438444,-215.0044195199446,-7.090472889118408,969.8578905427897,199.70515555916646,13.863641272550963,589.7232233740508,122.82583740974059,-341.638083470307,-151.73100033601625,178.68737285861107,-386.260492142426,189.6601827031128,-306.94943202552656,431.0728705430146,-48.99261287960964,235.80730085294115,-155.03262806980578,-47.782698951644036,-30.308817057011325,-0.36874886023938336,-361.973760581837,-213.15461673458918,87.25691525901112,82.59887638262893,-103.41402477355292,116.55180680274734,319.45642249610523,144.85423704603843,95.36362592319098,-89.14641548044725,-277.4007501683439,-317.9333743005723,124.81278067572458,9.60039129268946,-24.02117670519915,-154.55629162886987,35.5795541832677,126.98333463519351,52.9464504501558,174.75516598823637,-171.9050445119228,50.493756927232745,123.65966809612267,-366.36469636688776,-47.068539664369844,-65.38087653314315,-67.01892603267322,12.10846315652507,78.51848532415313,79.31443295013702,25.065236351742463,47.4404237974367,-124.0225459774866,0,0,0,0,0,1,0,0,0,0,0,0,0
-1094.1598041053312,272.3912043086641,-341.7454303220624,-788.3405632417437,-532.6077003962298,434.69412344088045,-108.21584556361624,-269.1259312458731,42.05423761339677,18.143855669708362,-163.4744529667892,652.4842646484711,163.58244893970257,501.0896620427951,-37.60457719123145,-481.30043495822895,82.65676853053175,-230.22590924465226,308.83696770366043,-4.209531950963925,217.26440038978933,10.212191084154673,354.7629352951881,-197.1990856377866,21.855870897779226,88.35717542694576,93.98492180794757,-63.93652964324715,-65.2479331181316,-70.13019247183455,-137.94444599733822,-99.68052074423967,-293.84376201839467,168.37562192972783,-288.7334339026159,-345.2464736221835,213.95866999361925,62.453256377884045,-16.442488265593788,-361.6600282214243,-171.0366031520698,520.0364598699641,79.72009583906375,257.04226039030897,-65.8644568070143,-93.43036279885861,-267.3853493924454,94.41867434064696,-10.315402655561126,95.13674454977782,251.88569037447897,244.4934160627451,102.8203263081532,-212.11841869416986,-179.25550601397697,-149.3098377543459,-81.79222351408646,-155.73618716603838,-246.20497041671783,273.75037304433107,0,0,0,0,0,1,0,0,0,0,0,0,0
-1553.4370913072455,-155.90243982032268,-184.3012430031981,-1199.8904485012272,-48.548549535611414,632.4111533467859,-298.09692868829706,-974.9895498564533,953.7060044798817,165.37593894035086,-343.24867195993875,233.4732944156986,-5.658047435251732,203.95304075273782,-28.41930269711827,-51.56108272329316,421.07087530638853,-413.2913863109953,-43.66646118839653,-214.48939860749311,162.79632631391163,-391.26648856326267,-75.75257833688471,-224.41733119552296,-271.40762074412055,112.2589976829791,-169.28770323129822,114.76702155672443,212.0697621161067,-629.432201304589,-347.29860506673856,225.47321783235094,-3.2269470944506033,106.04559980364887,287.99885993968803,-69.73709944548574,241.45450001262947,449.1291810585344,65.33296935381523,-89.75801371891345,7.062388921019888,1.334424210510481,-348.24051734979747,50.63533006793114,-410.7730432503246,204.83469428056907,148.24199076322878,-80.82938141125001,400.83108061660766,72.00424700086138,43.25103982668022,-249.2697673940254,-35.31183431523204,-267.27554710130573,124.76876899646112,55.4467997213592,596.0200225041159,507.41117258946826,30.330997482693245,-132.85728617672464,0,0,0,0,0,1,0,0,0,0,0,0,0
-500.0834368638348,443.4414041911536,-775.5062765975313,-1117.1087227211665,-1126.3917987821492,668.5409775284493,122.72101327874942,-183.94251423635674,-75.60592017536986,754.6951845037084,-1.1667289525644062,164.6747277739607,593.2934371189302,-18.256789380786657,10.711107534894001,22.323526033784777,394.0595636753825,-106.88335613400784,40.72339100131147,27.26441473942292,182.5521927448669,173.30544824177332,56.55521570224003,-56.9646019565621,81.24543083520314,-231.72421940691382,-92.6970665866911,-297.24544417370237,-54.14245703131465,-107.46372373282418,55.34430378699505,-218.58645950125364,174.6472221749248,-43.74713359607863,181.68537277877832,235.55124409898824,-75.09663957312252,85.20653517877344,131.07832123218947,-292.8926907330333,26.635179083856954,-218.32876132788076,-46.47174377461651,139.22413086289924,-144.79868916129948,-338.6267053816054,87.98566554385918,-70.03425216928534,117.50766622997944,44.05246524305639,66.65411714271612,-220.15186223738309,75.82769158341128,-157.81472108606513,34.9058669181239,287.34963002715716,41.0872746464253,22.00099453880136,-38.11854791463588,-147.56711783707146,0,0,0,0,0,1,0,0,0,0,0,0,0
-971.0751970201702,208.56738358835054,-672.8926669857441,-721.9215142394017,-840.3914895388548,588.8920563341544,-49.431642081774335,-13.297979870228136,5.9352138813888144,365.0685805151629,-230.8214592363064,782.7728202412583,349.3122153302502,456.8296080040861,181.73916362403497,-89.54045006200418,407.5032535735488,2.9698755475250365,123.42838715029932,111.17079390740821,100.47897274287973,-45.542098996491355,-6.680470597993958,-214.44715418963665,-167.43281273452382,131.27656317616595,321.93165767576784,66.12494010760805,-453.7171868167217,252.22360867252587,-154.45601160687872,147.24212024618618,-123.28541712266059,102.72824166327865,99.92728210227068,-91.88616641360979,64.22345907508563,65.02755741511831,-74.34873216005316,70.7312107926341,154.8017819798537,45.75590044744728,-171.87601850475292,273.594459632726,-125.72131695860516,13.429074474468923,107.23048590126577,23.823350501479226,-54.847225317631036,47.87493085306381,45.825547905375025,123.91463131887949,40.130047046562595,-33.95318256635537,-82.78147889601506,172.59476535387302,75.78883416287347,-78.05837467046723,-46.50332486009801,91.91294701977877,0,0,0,0,0,1,0,0,0,0,0,0,0
-893.5317722122443,439.20819220054756,-234.2293528394429,-889.3868150351304,-773.4434424469507,639.4550585338039,100.69516985734897,-398.02898971402846,76.02489719734699,-129.6202965250956,277.374118710471,704.3029119593155,317.2193646859888,320.1757243216066,81.86303399165547,-505.46114867634583,-44.84057124846867,206.57936836112398,252.0142103574019,-121.75808281573813,-71.72821859394467,-249.0689790702138,78.56515305777847,-188.4577943554646,-31.538332573346523,253.7472814363285,-41.809494764930506,-116.15545096404908,-51.39958609764732,28.344975207102973,-250.51865584559894,-8.107872279620372,-127.07116750782383,-8.583094660880196,-54.57349312145322,-438.6704227280758,221.16629849386374,68.01296399781602,-23.224028812782134,-190.61881241595887,45.36147902951851,351.1782943406726,-303.0544232420072,-35.90441375208317,-214.36577361301005,-163.11442995681324,-564.7720339483685,139.86997079995004,143.76648054222971,-80.31256595888698,122.41956229551066,283.3976327050415,152.931002967996,-340.0298868985836,-8.979975900033782,-181.79082810910563,-129.07789710597743,-190.17584975257373,-10.56645204082125,15.032010326054175,0,0,0,0,0,1,0,0,0,0,0,0,0
-593.1684032454816,351.35461765653156,-477.36015464613774,-1405.3976252766352,-167.23052851365983,1129.2034088203977,-126.10621081097266,-75.80093122731043,-225.59235254963772,425.8524186781748,80.50695964375365,-327.3875044648961,211.62438849354166,-52.24247822461652,-163.96109076884235,-138.42064905403555,303.79143703125845,-230.15376084625197,171.76687090980772,227.39515368393663,530.2033974579463,239.30903208242378,361.34274395177925,-455.9516710102493,117.36632874832917,-71.27569805136378,258.60038041153933,-220.93152126311804,238.93686065821478,-371.78504086259,-24.26633669862201,-125.7468840218969,-151.2435149978507,17.590296877743114,0.8484122512660973,-138.93428805238216,111.33709488152847,150.82172533967582,-4.1475055250943,-256.8239862798314,-168.06618322331795,-106.51762120838553,-325.0626252193781,26.42358442005691,-183.57674401349655,-164.41361056188637,-171.5494317296752,-33.76923552911879,1.2877820576299783,-23.878574576259023,432.27735674057385,-47.32091313348495,338.3351218823357,-53.13390199880542,-282.0707818559826,144.99796301220374,-189.03529740279743,-60.99062160626119,97.81101626788004,-8.595376195502453,0,0,0,0,0,1,0,0,0,0,0,0,0
-1206.9999296057874,-287.19059272346595,-25.749452079163987,-1362.213897042845,-14.738344986502883,52.00502782544648,-13.94450651040753,-588.0651884314359,458.0774532622203,271.8350483663612,-648.195594693843,324.0040715909756,-26.90203186006299,398.9278940657465,267.7682639702367,-589.9618251377625,296.97677116430134,-121.10746080278099,193.49806909458624,-163.3188935785395,265.73819581124724,-478.187690565138,252.21169909025497,294.4654355385104,152.00548656428177,-71.63434427238616,241.35176316373634,25.036258288813517,-46.154168687718695,-303.21673560426933,-104.28570760728621,-69.64280245675272,80.44816711225836,204.6133841152037,212.63478965066273,-229.85230266624802,-200.04216867812858,281.7343419802146,239.87384854759958,-83.12361253400438,22.524089359616248,-96.4182072022302,-42.0939994421255,13.82918806380871,-471.28435610182,-129.96435677839546,207.2305556459605,-299.62800142522684,-2.8791023649860104,-319.8655323680926,-48.211016454469146,-258.17131505473355,-173.72599376249636,92.62818451784301,-93.38776926564837,119.46297812559148,-87.26828734238535,13.83186072884388,-15.030207198155535,-234.2894142485086,0,0,0,0,0,1,0,0,0,0,0,0,0
-735.4120118161428,84.8520870290595,-602.7907496800905,-1555.1424901572784,-93.02337134734634,230.38131612358353,-398.26092551287655,-604.1757061549179,787.2052583385941,434.27153855019304,-215.16251155231163,606.1851587167259,429.07375727215094,65.61564459666549,-22.128103741810495,-298.4547641335325,297.8861431378979,-372.1816248147857,280.1255354420873,-111.4725068222533,462.7889086446151,-45.7788643895402,264.42013732853684,-202.56902778223338,356.3970243121056,33.39537640996534,59.28692847345216,145.32237964054,126.5191140329972,120.95490500913125,-294.6160892073867,137.0879364079324,36.13245888480185,-3.0601215020960204,-318.35783825380287,-102.71994243883685,123.5355773127704,-189.71792099536228,-60.94359430696295,143.0535001141203,109.71294725598759,-149.0203908162906,157.9608997559102,51.531363543566805,41.52734458338882,79.5524651409764,-66.10057234949292,-65.54271013893543,175.03703243830662,-288.65957447737674,260.82652417414937,267.34904348701855,-34.8130703465259,2.361124441580156,-121.83454518850854,-337.96297222109524,15.518056787513444,-209.23073211508841,26.35524624132567,-56.47571892819183,0,0,0,0,0,1,0,0,0,0,0,0,0
-780.8420056654044,338.17197607646517,-198.35284071591673,-1750.7431977288118,59.19119346066873,327.7183337949576,266.75467913558856,-971.5492071053351,476.4561175021069,-165.14273032271524,-200.86572209818183,176.47350368264526,319.17990177048637,115.46025508650513,-256.3912175361108,-248.817994346631,99.41385930245806,166.38406334174152,391.97991759581294,-666.8733717973315,313.14224712718243,-308.7344451975607,-9.019672242466825,90.61719035769221,49.25729714944997,25.31269021286976,403.77527494763007,-37.594231342666404,-417.32906392411957,71.16389625445716,-466.17555953749104,160.17503626580526,-17.88919556452697,-59.88073059175539,97.79013181891226,77.88990011785252,-205.1099641708503,-526.7233803298424,-125.34079219588783,202.65519379811772,417.83045841807655,199.85119001067855,-53.022315450642175,245.5498159980729,-62.0641311255451,619.4456345733763,34.315624672622825,158.04540898199852,-1.6840545238078004,163.82419455074154,-342.526661973337,73.48363616236917,219.1124797798634,28.087512668689087,61.84314458740758,-137.09485734210983,-179.95891857697006,-14.40136283757556,175.59678244156646,115.46046794006271,0,0,0,0,0,1,0,0,0,0,0,0,0
